true_label,pred_label,x,y,z,datatime_idx,,—\‘ªƒ‰ƒxƒ‹,x•½‹Ï,y•½‹Ï,z•½‹Ï
4,4,1.5150995,2.7064853,1.4697219,1377,,,,,
4,4,1.7382143,2.4053998,1.237535,1378,,,,,
4,4,1.5835826,2.5066643,1.3080866,1379,,,,,
4,4,1.5455556,2.7753143,1.3946993,1380,,,,,
4,4,1.8426676,2.6719918,1.2530339,1381,,,,,
4,4,1.7766757,2.437003,1.2780769,1382,,,,,
4,4,1.5072601,2.7834978,1.5550098,1383,,,,,
4,4,1.8803924,2.2809148,1.1739376,1384,,,,,
4,4,1.855823,1.9589484,1.373682,1385,,,,,
4,4,1.5494783,2.2411225,1.3540664,1386,,,,,
4,4,1.5431634,2.111125,1.3921363,1387,,,,,
4,4,1.7782373,2.2803512,1.4763935,1388,,,,,
4,4,2.0668888,1.8362124,1.2772253,1389,,,,,
4,4,1.9198923,1.6430491,1.3056296,1390,,,,,
4,4,1.9067651,1.2901442,1.026444,1391,,,,,
4,4,1.9327648,2.1422844,1.2569764,1392,,,,,
4,4,2.031306,1.8627578,1.1289732,1393,,,,,
4,4,0.93515795,2.170825,0.57585037,1394,,,,,
4,4,1.0652511,2.348666,0.39034063,1395,,,,,
4,4,1.250303,2.1949284,0.704908,1396,,,,,
4,4,0.69730705,1.7617583,0.32774693,1397,,,,,
4,4,1.204838,2.2856774,0.58919287,1398,,,,,
4,4,1.3677821,1.9788322,0.9415356,1399,,,,,
4,4,1.4874294,2.4479146,0.8965732,1400,,,,,
4,4,1.2294,2.6629238,1.0145125,1401,,,,,
4,4,1.2789106,2.5359056,0.8348365,1402,,,,,
4,4,1.4893829,2.7780297,0.84222555,1403,,,,,
4,4,1.4749076,2.562778,0.9730437,1404,,,,,
4,4,1.6310279,2.8360107,1.062136,1405,,,,,
4,4,1.8924848,2.7269306,0.62512267,1406,,,,,
4,4,1.4603531,2.5222015,1.2599571,1407,,,,,
4,4,1.6485687,2.6862512,0.94418424,1408,,,,,
4,4,1.6169046,2.6508648,1.1359653,1409,,,,,
4,4,1.650581,2.5232139,1.0188649,1410,,,,,
4,4,1.6287848,2.643614,1.4106336,1411,,,,,
4,4,1.6949104,2.478841,1.119495,1412,,,,,
4,4,1.7643144,2.3842888,1.2682991,1413,,,,,
4,4,1.3944716,2.7361345,1.2728204,1414,,,,,
4,4,2.012318,2.7066185,1.162454,1415,,,,,
4,4,1.7517424,2.417867,1.2621672,1416,,,,,
4,4,1.476475,2.6842413,1.4817373,1417,,,,,
4,4,1.8064108,2.314953,1.1878384,1418,,,,,
4,4,1.926944,2.073005,1.3510258,1419,,,,,
4,4,1.6331139,2.2703917,1.3503497,1420,,,,,
4,4,1.5943928,2.202373,1.3921646,1421,,,,,
4,4,1.7753284,2.191382,1.4486258,1422,,,,,
4,4,2.0141158,1.914736,1.2610384,1423,,,,,
4,4,2.092745,1.6645541,1.2914343,1424,,,,,
4,4,1.9717777,1.3353753,1.03501,1425,,,,,
4,4,1.9950876,2.0846715,1.2287576,1426,,,,,
4,4,2.0918906,1.9520301,1.081095,1427,,,,,
4,4,1.180405,2.1636267,0.5446216,1428,,,,,
4,4,1.088583,2.0702274,0.31440204,1429,,,,,
4,4,1.1855568,2.1534696,0.68796575,1430,,,,,
4,4,0.75614953,1.7702456,0.29906738,1431,,,,,
4,4,1.3131932,2.2255676,0.5255286,1432,,,,,
4,4,1.3581231,1.9067328,0.84401953,1433,,,,,
4,4,1.5873346,2.250187,0.9049157,1434,,,,,
4,4,1.4972992,2.5998564,0.98987275,1435,,,,,
4,4,1.4328923,2.410242,0.8408067,1436,,,,,
4,4,1.4742192,2.8190067,0.8555081,1437,,,,,
4,4,1.6024427,2.626007,0.93554306,1438,,,,,
4,4,1.7474759,2.7588239,0.9798169,1439,,,,,
4,4,1.8983783,2.5509295,0.57116306,1440,,,,,
4,4,1.5930675,2.5637703,1.2212024,1441,,,,,
4,4,1.7840347,2.7827072,0.88695264,1442,,,,,
4,4,1.6579597,2.5677156,1.0960258,1443,,,,,
4,4,1.6673882,2.4628713,1.0419489,1444,,,,,
4,4,1.6720226,2.6168885,1.4433805,1445,,,,,
4,4,1.9228182,2.3882074,1.1276339,1446,,,,,
4,4,1.8835195,2.2813735,1.3255892,1447,,,,,
4,4,1.4012563,2.6011012,1.3429067,1448,,,,,
4,4,2.112618,2.626975,1.1728733,1449,,,,,
4,4,1.8221552,2.1504822,1.2470691,1450,,,,,
4,4,1.5284913,2.7781744,1.4827441,1451,,,,,
4,4,1.902154,2.1209667,1.1720924,1452,,,,,
4,4,1.9896158,1.9899455,1.2657392,1453,,,,,
4,4,1.7234153,2.2356262,1.3465232,1454,,,,,
4,4,1.682584,2.1937108,1.4120814,1455,,,,,
4,4,1.9036224,2.058754,1.4474021,1456,,,,,
4,4,2.0807328,1.9746563,1.2097526,1457,,,,,
4,4,2.0727959,1.7137527,1.24872,1458,,,,,
4,4,2.0484529,1.3961289,1.0012876,1459,,,,,
4,4,2.0807319,2.1107812,1.2341917,1460,,,,,
4,4,1.9012482,1.5958046,1.067004,1461,,,,,
4,4,1.2382216,2.1660986,0.5568476,1462,,,,,
4,4,1.2645819,2.1085334,0.33390832,1463,,,,,
4,4,1.2318659,2.3977447,0.7834994,1464,,,,,
4,4,0.8903595,1.8409909,0.39723426,1465,,,,,
4,4,1.233324,2.3135543,0.51094484,1466,,,,,
4,4,1.4145601,2.1363528,0.75457335,1467,,,,,
4,4,1.6646428,2.3954124,0.8609748,1468,,,,,
4,4,1.49277,2.623581,0.9544872,1469,,,,,
4,4,1.380344,2.4814026,0.8681582,1470,,,,,
4,4,1.4410762,2.7866194,0.7244611,1471,,,,,
4,4,1.5320454,2.5406642,0.87176746,1472,,,,,
4,4,1.8353008,2.7873373,0.88853985,1473,,,,,
4,4,1.9745948,2.476737,0.50709814,1474,,,,,
4,4,1.7311523,2.517707,1.1202018,1475,,,,,
4,4,1.946784,2.7144256,0.8857717,1476,,,,,
4,4,1.7020972,2.6131046,0.9938214,1477,,,,,
4,4,1.8180528,2.3552084,1.0485687,1478,,,,,
4,4,1.7087862,2.4158616,1.370729,1479,,,,,
4,4,2.0495634,2.0314484,1.1345983,1480,,,,,
4,4,1.9349512,2.265903,1.2673993,1481,,,,,
4,4,1.4693291,2.302027,1.2885308,1482,,,,,
4,4,2.1553745,2.4565208,1.088929,1483,,,,,
4,4,1.7835256,2.053683,1.1534531,1484,,,,,
4,4,1.6614814,2.8259082,1.407204,1485,,,,,
4,4,2.0278785,2.1452801,1.1785513,1486,,,,,
4,4,1.905049,2.052458,1.2638485,1487,,,,,
4,4,1.7372015,2.1861053,1.292814,1488,,,,,
4,4,1.5909123,1.9436053,1.2363493,1489,,,,,
4,4,1.8669335,2.0094469,1.3748825,1490,,,,,
4,4,2.0095427,1.8633188,1.0953522,1491,,,,,
4,4,2.0194845,1.6028168,1.2344074,1492,,,,,
4,4,2.0071428,1.4845295,1.0256726,1493,,,,,
4,4,1.9647863,2.2128987,1.1900332,1494,,,,,
4,4,2.1086867,1.7508415,1.0545465,1495,,,,,
4,4,1.437623,2.0238452,0.6049536,1496,,,,,
4,4,1.3920512,1.9782772,0.3108379,1497,,,,,
4,4,1.3078818,1.8866885,0.8495681,1498,,,,,
4,4,0.8695331,1.5589979,0.4196937,1499,,,,,
4,4,1.2511587,2.0741138,0.57007194,1500,,,,,
4,4,1.513608,1.807483,0.73046553,1501,,,,,
4,4,1.5843992,1.9503391,0.9526086,1502,,,,,
4,4,1.6050601,2.3552265,0.872403,1503,,,,,
4,4,1.5609813,2.0542462,0.91379803,1504,,,,,
4,4,1.5325786,2.447744,0.72874737,1505,,,,,
4,4,1.4437511,2.3604662,0.8233912,1506,,,,,
4,4,1.8724672,2.425272,0.90883785,1507,,,,,
4,4,2.0481825,2.2790523,0.44396287,1508,,,,,
4,4,1.9645343,2.421065,1.1551588,1509,,,,,
4,4,2.1757352,2.8053126,0.8246577,1510,,,,,
4,4,1.7348388,2.0709667,1.0565941,1511,,,,,
4,4,1.7758081,2.1614075,1.0324999,1512,,,,,
4,4,1.8366462,2.2987907,1.3921919,1513,,,,,
4,4,1.9977344,1.7393049,1.132632,1514,,,,,
4,4,1.9537005,2.2307577,1.0874703,1515,,,,,
4,4,1.6830316,2.3470507,1.3040248,1516,,,,,
4,4,2.1561213,2.2520082,1.0498303,1517,,,,,
4,4,1.8514647,2.229,1.076705,1518,,,,,
4,4,1.7483605,2.8275158,1.3295547,1519,,,,,
4,4,1.9067332,2.3449707,1.125627,1520,,,,,
4,4,1.9188521,2.120307,1.2354338,1521,,,,,
4,4,1.8136967,2.280202,1.3442718,1522,,,,,
4,4,1.5430639,1.8548597,1.198298,1523,,,,,
4,4,1.9129739,2.084998,1.39762,1524,,,,,
4,4,1.9927797,1.8589107,1.0558358,1525,,,,,
4,4,2.0271697,1.5568902,1.206114,1526,,,,,
4,4,2.0956826,1.519148,1.0681505,1527,,,,,
4,4,1.8661392,2.2240047,1.1935266,1528,,,,,
4,4,2.021023,1.4861712,1.0293615,1529,,,,,
